Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","076","Brazil","5610","Import Quantity","22230.03","Buttermilk, curdled and acidified milk","2022","2022","t","2860.51","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","22230.03","Buttermilk, curdled and acidified milk","2022","2022","1000 USD","12919","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","22230.03","Buttermilk, curdled and acidified milk","2022","2022","t","495.3","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01212","Cabbages","2021","2021","t","833.94","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01212","Cabbages","2022","2022","t","1038.84","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","21910.16","Cake of  linseed","2022","2022","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5610","Import Quantity","21910.03","Cake of  soya beans","2021","2021","t","4360","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","21910.03","Cake of  soya beans","2021","2021","1000 USD","2196","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","21910.03","Cake of  soya beans","2021","2021","t","17149123","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5610","Import Quantity","21910.03","Cake of  soya beans","2022","2022","t","3224","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","21910.03","Cake of  soya beans","2022","2022","1000 USD","1961","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","21910.03","Cake of  soya beans","2022","2022","t","20359935","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5610","Import Quantity","21910.05","Cake of copra","2021","2021","t","35","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","21910.05","Cake of copra","2021","2021","1000 USD","99","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","21910.05","Cake of copra","2021","2021","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5610","Import Quantity","21910.05","Cake of copra","2022","2022","t","34","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","21910.05","Cake of copra","2022","2022","1000 USD","86","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","21910.05","Cake of copra","2022","2022","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5610","Import Quantity","21910.15","Cake of cottonseed","2021","2021","t","141","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","21910.15","Cake of cottonseed","2021","2021","1000 USD","257","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","21910.15","Cake of cottonseed","2021","2021","t","72","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5610","Import Quantity","21910.15","Cake of cottonseed","2022","2022","t","1063","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","21910.15","Cake of cottonseed","2022","2022","1000 USD","556","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","21910.04","Cake of groundnuts","2021","2021","t","1224","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","21910.04","Cake of groundnuts","2022","2022","t","1471","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","21910.06","Cake of palm kernel","2021","2021","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","21910.06","Cake of palm kernel","2022","2022","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","21910.07","Cake of sunflower seed","2021","2021","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","21910.07","Cake of sunflower seed","2022","2022","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5610","Import Quantity","21910.90","Cake, oilseeds nes","2021","2021","t","26","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","21910.90","Cake, oilseeds nes","2021","2021","1000 USD","49","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","21910.90","Cake, oilseeds nes","2021","2021","t","113","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5610","Import Quantity","21910.90","Cake, oilseeds nes","2022","2022","t","70","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","21910.90","Cake, oilseeds nes","2022","2022","1000 USD","127","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","21910.90","Cake, oilseeds nes","2022","2022","t","535","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5608","Import Quantity","02121.01","Camels","2021","2021","An","60","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","02121.01","Camels","2021","2021","1000 USD","19","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5608","Import Quantity","02121.01","Camels","2022","2022","An","68","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","02121.01","Camels","2022","2022","1000 USD","78","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5908","Export Quantity","02121.01","Camels","2022","2022","An","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5610","Import Quantity","01195","Canary seed","2021","2021","t","26496.76","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","01195","Canary seed","2021","2021","1000 USD","13039","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01195","Canary seed","2021","2021","t","39.13","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5610","Import Quantity","01195","Canary seed","2022","2022","t","25933.32","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","01195","Canary seed","2022","2022","1000 USD","14413","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01195","Canary seed","2022","2022","t","13.03","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5610","Import Quantity","21397.01","Canned mushrooms","2021","2021","t","318.38","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","21397.01","Canned mushrooms","2021","2021","1000 USD","1074","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","21397.01","Canned mushrooms","2021","2021","t","50.96","I","Imputed value",""
"TCL","Crops and livestock products","076","Brazil","5610","Import Quantity","21397.01","Canned mushrooms","2022","2022","t","230.34","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","21397.01","Canned mushrooms","2022","2022","1000 USD","1014","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","21397.01","Canned mushrooms","2022","2022","t","39.48","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01229","Cantaloupes and other melons","2021","2021","t","257902.41","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01229","Cantaloupes and other melons","2022","2022","t","222354.36","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5610","Import Quantity","01251","Carrots and turnips","2021","2021","t","98.15","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","01251","Carrots and turnips","2021","2021","1000 USD","296","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01251","Carrots and turnips","2021","2021","t","1220.18","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5610","Import Quantity","01251","Carrots and turnips","2022","2022","t","66.06","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","01251","Carrots and turnips","2022","2022","1000 USD","83","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01251","Carrots and turnips","2022","2022","t","685.19","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01372","Cashew nuts, in shell","2021","2021","t","365.68","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5610","Import Quantity","01372","Cashew nuts, in shell","2022","2022","t","14874.7","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","01372","Cashew nuts, in shell","2022","2022","1000 USD","17571","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01372","Cashew nuts, in shell","2022","2022","t","140.73","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5610","Import Quantity","21424","Cashew nuts, shelled","2021","2021","t","348.57","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","21424","Cashew nuts, shelled","2021","2021","1000 USD","983","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","21424","Cashew nuts, shelled","2021","2021","t","14912.3","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5610","Import Quantity","21424","Cashew nuts, shelled","2022","2022","t","602.5","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","21424","Cashew nuts, shelled","2022","2022","1000 USD","2561","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","21424","Cashew nuts, shelled","2022","2022","t","10026.38","I","Imputed value",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01520.02","Cassava, dry","2021","2021","t","195.78","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01520.02","Cassava, dry","2022","2022","t","328.16","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5610","Import Quantity","01447","Castor oil seeds","2021","2021","t","960","A","Official figure",""
